"","Date","Rides","WND","DEW","VIS","TMP","Members","Holiday","Day","Weekend"
"225",2011-01-10 08:00:00,184,"280,5,N,0026,5","-0122,5","016093,5,N,5","-0039,5",180,0,"Mon",0
"226",2011-01-10 09:00:00,93,"330,5,N,0046,5","-0122,5","016093,5,N,5","-0039,5",91,0,"Mon",0
"227",2011-01-10 10:00:00,29,"320,5,N,0051,5","-0122,5","016093,5,N,5","-0033,5",29,0,"Mon",0
"228",2011-01-10 11:00:00,30,"310,5,N,0041,5","-0117,5","016093,5,N,5","-0033,5",28,0,"Mon",0
"229",2011-01-10 12:00:00,53,"320,5,N,0051,5","-0117,5","016093,5,N,5","-0033,5",48,0,"Mon",0
"230",2011-01-10 13:00:00,53,"330,5,N,0046,5","-0111,5","016093,5,N,5","-0022,5",49,0,"Mon",0
"231",2011-01-10 14:00:00,47,"320,5,N,0057,5","-0111,5","016093,5,N,5","-0017,5",47,0,"Mon",0
"232",2011-01-10 15:00:00,44,"320,5,N,0051,5","-0111,5","016093,5,N,5","-0011,5",42,0,"Mon",0
"233",2011-01-10 16:00:00,74,"330,5,N,0051,5","-0111,5","016093,5,N,5","+0006,5",70,0,"Mon",0
"234",2011-01-10 17:00:00,177,"330,5,N,0051,5","-0106,5","016093,5,N,5","+0011,5",173,0,"Mon",0
"235",2011-01-10 18:00:00,154,"300,5,N,0041,5","-0106,5","016093,5,N,5","+0011,5",153,0,"Mon",0
"236",2011-01-10 19:00:00,91,"330,5,N,0041,5","-0106,5","016093,5,N,5","+0011,5",88,0,"Mon",0
"237",2011-01-10 20:00:00,71,"330,5,N,0026,5","-0106,5","016093,5,N,5","+0011,5",70,0,"Mon",0
"238",2011-01-10 21:00:00,38,"290,5,N,0021,5","-0106,5","016093,5,N,5","+0011,5",37,0,"Mon",0
"239",2011-01-10 22:00:00,24,"330,5,N,0041,5","-0106,5","016093,5,N,5","+0006,5",22,0,"Mon",0
"240",2011-01-10 23:00:00,18,"330,5,N,0031,5","-0106,5","016093,5,N,5","-0006,5",18,0,"Mon",0
"241",2011-01-11 00:00:00,12,"350,5,N,0031,5","-0100,5","016093,5,N,5","-0011,5",10,0,"Tue",0
"242",2011-01-11 01:00:00,3,"340,5,N,0036,5","-0094,5","016093,5,N,5","-0017,5",3,0,"Tue",0
"243",2011-01-11 02:00:00,2,"340,5,N,0031,5","-0094,5","016093,5,N,5","-0022,5",2,0,"Tue",0
"244",2011-01-11 03:00:00,0,"340,5,N,0031,5","-0094,5","016093,5,N,5","-0022,5",0,0,"Tue",0
"245",2011-01-11 04:00:00,0,"340,5,N,0021,5","-0094,5","016093,5,N,5","-0017,5",0,0,"Tue",0
"246",2011-01-11 05:00:00,6,"350,5,N,0031,5","-0094,5","016093,5,N,5","-0022,5",6,0,"Tue",0
"247",2011-01-11 06:00:00,26,"330,5,N,0036,5","-0089,5","016093,5,N,5","-0011,5",26,0,"Tue",0
"248",2011-01-11 07:00:00,97,"340,5,N,0021,5","-0089,5","016093,5,N,5","-0011,5",95,0,"Tue",0
"249",2011-01-11 08:00:00,210,"330,5,N,0026,5","-0094,5","016093,5,N,5","-0011,5",207,0,"Tue",0
"250",2011-01-11 09:00:00,126,"340,5,N,0026,5","-0094,5","016093,5,N,5","-0011,5",123,0,"Tue",0
"251",2011-01-11 10:00:00,53,"340,5,N,0026,5","-0094,5","016093,5,N,5","-0006,5",50,0,"Tue",0
"252",2011-01-11 11:00:00,35,"999,9,C,0000,5","-0089,5","016093,5,N,5","-0006,5",31,0,"Tue",0
"253",2011-01-11 12:00:00,56,"080,5,N,0015,5","-0094,5","016093,5,N,5","+0000,5",54,0,"Tue",0
"254",2011-01-11 13:00:00,48,"060,5,N,0021,5","-0089,5","016093,5,N,5","+0000,5",42,0,"Tue",0
"255",2011-01-11 14:00:00,62,"060,5,N,0031,5","-0090,5","016093,5,N,5","+0000,5",59,0,"Tue",0
"256",2011-01-11 15:00:00,45,"040,5,N,0026,5","-0089,5","016093,5,N,5","+0006,5",43,0,"Tue",0
"257",2011-01-11 16:00:00,74,"030,5,N,0026,5","-0080,5","016093,5,N,5","+0010,5",70,0,"Tue",0
"258",2011-01-11 17:00:00,134,"060,5,N,0021,5","-0080,5","014484,5,N,5","+0010,5",128,0,"Tue",0
"259",2011-01-11 18:00:00,91,"999,9,C,0000,5","-0070,5","006437,5,N,5","+0010,5",90,0,"Tue",0
"260",2011-01-11 19:00:00,51,"170,5,N,0015,5","-0040,5","016093,5,N,5","-0010,5",51,0,"Tue",0
"261",2011-01-11 20:00:00,32,"130,5,N,0026,5","-0044,5","012875,5,N,5","+0000,5",32,0,"Tue",0
"262",2011-01-11 21:00:00,20,"120,5,N,0041,5","-0030,5","014484,5,N,5","-0010,5",20,0,"Tue",0
"263",2011-01-11 22:00:00,29,"150,5,N,0031,5","-0040,5","011265,5,N,5","-0010,5",28,0,"Tue",0
"264",2011-01-11 23:00:00,19,"140,5,N,0015,5","-0020,5","004828,5,N,5","-0010,5",18,0,"Tue",0
"265",2011-01-12 00:00:00,7,"110,5,N,0015,5","-0020,5","001609,5,N,5","-0010,5",7,0,"Wed",0
"266",2011-01-12 01:00:00,6,"130,5,N,0026,5","-0020,5","002414,5,N,5","-0010,5",6,0,"Wed",0
"267",2011-01-12 02:00:00,1,"270,5,N,0031,5","-0020,5","002012,5,N,5","-0010,5",1,0,"Wed",0
"268",2011-01-12 03:00:00,0,"220,5,N,0021,5","-0020,5","003219,5,N,5","-0010,5",0,0,"Wed",0
"269",2011-01-12 04:00:00,0,"220,5,N,0021,5","-0030,5","011265,5,N,5","-0010,5",0,0,"Wed",0
"270",2011-01-12 05:00:00,5,"270,5,N,0021,5","-0033,5","016093,5,N,5","-0011,5",5,0,"Wed",0
"271",2011-01-12 06:00:00,16,"230,5,N,0026,5","-0039,5","016093,5,N,5","-0022,5",16,0,"Wed",0
"272",2011-01-12 07:00:00,54,"240,5,N,0036,5","-0033,5","016093,5,N,5","-0017,5",54,0,"Wed",0
"273",2011-01-12 08:00:00,128,"260,5,N,0021,5","-0033,5","016093,5,N,5","-0017,5",125,0,"Wed",0
"274",2011-01-12 09:00:00,79,"210,5,N,0031,5","-0039,5","016093,5,N,5","-0022,5",76,0,"Wed",0
"275",2011-01-12 10:00:00,39,"210,5,N,0026,5","-0044,5","016093,5,N,5","-0028,5",39,0,"Wed",0
"276",2011-01-12 11:00:00,35,"270,5,N,0026,5","-0072,5","016093,5,N,5","-0017,5",32,0,"Wed",0
"277",2011-01-12 12:00:00,53,"250,5,N,0031,5","-0083,5","016093,5,N,5","-0011,5",50,0,"Wed",0
"278",2011-01-12 13:00:00,46,"270,5,N,0062,5","-0083,5","014484,5,N,5","-0011,5",46,0,"Wed",0
"279",2011-01-12 14:00:00,43,"230,5,N,0041,5","-0078,5","016093,5,N,5","+0000,5",43,0,"Wed",0
"280",2011-01-12 15:00:00,48,"290,5,N,0072,5","-0083,5","016093,5,N,5","+0011,5",47,0,"Wed",0
"281",2011-01-12 16:00:00,66,"280,5,N,0108,5","-0089,5","016093,5,N,5","+0011,5",61,0,"Wed",0
"282",2011-01-12 17:00:00,137,"280,5,N,0067,5","-0089,5","016093,5,N,5","+0017,5",137,0,"Wed",0
"283",2011-01-12 18:00:00,137,"290,5,N,0062,5","-0089,5","016093,5,N,5","+0011,5",135,0,"Wed",0
"284",2011-01-12 19:00:00,78,"310,5,N,0077,5","-0089,5","016093,5,N,5","+0011,5",77,0,"Wed",0
"285",2011-01-12 20:00:00,56,"290,5,N,0062,5","-0094,5","016093,5,N,5","+0017,5",54,0,"Wed",0
"286",2011-01-12 21:00:00,56,"310,5,N,0067,5","-0094,5","016093,5,N,5","+0011,5",56,0,"Wed",0
"287",2011-01-12 22:00:00,32,"290,5,N,0098,5","-0089,5","016093,5,N,5","+0006,5",31,0,"Wed",0
"288",2011-01-12 23:00:00,20,"300,5,N,0077,5","-0100,5","016093,5,N,5","+0000,5",19,0,"Wed",0
"289",2011-01-13 00:00:00,7,"300,5,N,0062,5","-0100,5","016093,5,N,5","-0006,5",6,0,"Thu",0
"290",2011-01-13 01:00:00,2,"310,5,N,0062,5","-0094,5","016093,5,N,5","-0006,5",2,0,"Thu",0
"291",2011-01-13 02:00:00,2,"320,5,N,0082,5","-0089,5","016093,5,N,5","-0011,5",2,0,"Thu",0
"292",2011-01-13 03:00:00,2,"320,5,N,0072,5","-0083,5","016093,5,N,5","-0017,5",2,0,"Thu",0
"293",2011-01-13 04:00:00,4,"320,5,N,0077,5","-0090,5","016093,5,N,5","-0020,5",4,0,"Thu",0
"294",2011-01-13 05:00:00,3,"320,5,N,0051,5","-0106,5","016093,5,N,5","-0017,5",3,0,"Thu",0
"295",2011-01-13 06:00:00,28,"320,5,N,0067,5","-0106,5","016093,5,N,5","-0017,5",28,0,"Thu",0
"296",2011-01-13 07:00:00,70,"330,5,N,0062,5","-0106,5","016093,5,N,5","-0022,5",70,0,"Thu",0
"297",2011-01-13 08:00:00,201,"310,5,N,0046,5","-0106,5","016093,5,N,5","-0022,5",196,0,"Thu",0
"298",2011-01-13 09:00:00,137,"320,5,N,0057,5","-0106,5","016093,5,N,5","-0022,5",135,0,"Thu",0
"299",2011-01-13 10:00:00,38,"300,5,N,0026,5","-0111,5","016093,5,N,5","-0028,5",36,0,"Thu",0
"300",2011-01-13 11:00:00,36,"310,5,N,0026,5","-0111,5","016093,5,N,5","-0028,5",32,0,"Thu",0
"301",2011-01-13 12:00:00,52,"310,5,N,0036,5","-0106,5","016093,5,N,5","-0022,5",49,0,"Thu",0
"302",2011-01-13 13:00:00,82,"320,5,N,0062,5","-0106,5","016093,5,N,5","-0017,5",80,0,"Thu",0
"303",2011-01-13 14:00:00,42,"300,5,N,0067,5","-0100,5","016093,5,N,5","-0006,5",39,0,"Thu",0
"304",2011-01-13 15:00:00,59,"320,5,N,0082,5","-0100,5","016093,5,N,5","+0006,5",54,0,"Thu",0
"305",2011-01-13 16:00:00,76,"310,5,N,0077,5","-0100,5","016093,5,N,5","+0011,5",74,0,"Thu",0
"306",2011-01-13 17:00:00,159,"300,5,N,0082,5","-0100,5","016093,5,N,5","+0017,5",156,0,"Thu",0
"307",2011-01-13 18:00:00,142,"320,5,N,0072,5","-0100,5","016093,5,N,5","+0022,5",139,0,"Thu",0
"308",2011-01-13 19:00:00,95,"310,5,N,0057,5","-0100,5","016093,5,N,5","+0028,5",94,0,"Thu",0
"309",2011-01-13 20:00:00,64,"300,5,N,0067,5","-0100,5","016093,5,N,5","+0028,5",64,0,"Thu",0
"310",2011-01-13 21:00:00,37,"300,5,N,0051,5","-0106,5","016093,5,N,5","+0011,5",37,0,"Thu",0
"311",2011-01-13 22:00:00,30,"300,5,N,0062,5","-0106,5","016093,5,N,5","+0006,5",30,0,"Thu",0
"312",2011-01-13 23:00:00,15,"320,5,N,0046,5","-0106,5","016093,5,N,5","-0006,5",14,0,"Thu",0
"313",2011-01-14 00:00:00,13,"290,5,N,0041,5","-0111,5","016093,5,N,5","-0011,5",13,0,"Fri",0
"314",2011-01-14 01:00:00,5,"300,5,N,0057,5","-0117,5","016093,5,N,5","-0017,5",5,0,"Fri",0
"315",2011-01-14 02:00:00,1,"320,5,N,0062,5","-0117,5","016093,5,N,5","-0022,5",1,0,"Fri",0
"316",2011-01-14 03:00:00,1,"320,5,N,0036,5","-0117,5","016093,5,N,5","-0028,5",1,0,"Fri",0
"317",2011-01-14 04:00:00,0,"320,5,N,0036,5","-0117,5","016093,5,N,5","-0033,5",0,0,"Fri",0
"318",2011-01-14 05:00:00,8,"310,5,N,0031,5","-0117,5","016093,5,N,5","-0039,5",8,0,"Fri",0
"319",2011-01-14 06:00:00,17,"330,5,N,0026,5","-0122,5","016093,5,N,5","-0039,5",17,0,"Fri",0
"320",2011-01-14 07:00:00,69,"260,5,N,0021,5","-0122,5","016093,5,N,5","-0039,5",69,0,"Fri",0
"321",2011-01-14 08:00:00,155,"330,5,N,0026,5","-0122,5","016093,5,N,5","-0039,5",153,0,"Fri",0
"322",2011-01-14 09:00:00,111,"340,5,N,0015,5","-0117,5","016093,5,N,5","-0039,5",111,0,"Fri",0
"323",2011-01-14 10:00:00,43,"999,9,C,0000,5","-0117,5","016093,5,N,5","-0039,5",39,0,"Fri",0
"324",2011-01-14 11:00:00,51,"330,5,N,0041,5","-0094,5","016093,5,N,5","-0039,5",45,0,"Fri",0
"325",2011-01-14 12:00:00,59,"340,5,N,0031,5","-0080,5","016093,5,N,5","-0040,5",57,0,"Fri",0
"326",2011-01-14 13:00:00,77,"320,5,N,0026,5","-0067,5","016093,5,N,5","-0017,5",73,0,"Fri",0
"327",2011-01-14 14:00:00,62,"280,5,N,0036,5","-0078,5","016093,5,N,5","+0000,5",57,0,"Fri",0
"328",2011-01-14 15:00:00,67,"310,5,N,0062,5","-0094,5","016093,5,N,5","+0006,5",58,0,"Fri",0
"329",2011-01-14 16:00:00,87,"320,5,N,0051,5","-0090,5","016093,5,N,5","+0000,5",84,0,"Fri",0
"330",2011-01-14 17:00:00,158,"280,5,N,0072,5","-0106,5","016093,5,N,5","+0017,5",154,0,"Fri",0
"331",2011-01-14 18:00:00,136,"310,5,N,0051,5","-0100,5","016093,5,N,5","+0022,5",131,0,"Fri",0
"332",2011-01-14 19:00:00,88,"330,5,N,0031,5","-0100,5","016093,5,N,5","+0028,5",85,0,"Fri",0
"333",2011-01-14 20:00:00,66,"320,5,N,0021,5","-0100,5","016093,5,N,5","+0022,5",66,0,"Fri",0
"334",2011-01-14 21:00:00,52,"290,5,N,0031,5","-0100,5","016093,5,N,5","+0017,5",48,0,"Fri",0
"335",2011-01-14 22:00:00,32,"999,9,C,0000,5","-0094,5","016093,5,N,5","+0006,5",30,0,"Fri",0
"336",2011-01-14 23:00:00,26,"160,5,N,0015,5","-0078,5","016093,5,N,5","-0006,5",25,0,"Fri",0
"337",2011-01-15 00:00:00,28,"999,9,C,0000,5","-0067,5","016093,5,N,5","+0000,5",25,0,"Sat",1
"338",2011-01-15 01:00:00,20,"999,9,C,0000,5","-0056,5","016093,5,N,5","-0006,5",18,0,"Sat",1
"339",2011-01-15 02:00:00,12,"999,9,C,0000,5","-0056,5","016093,5,N,5","-0006,5",12,0,"Sat",1
"340",2011-01-15 03:00:00,8,"999,9,C,0000,5","-0078,5","016093,5,N,5","+0000,5",7,0,"Sat",1
"341",2011-01-15 04:00:00,5,"999,9,C,0000,5","-0078,5","016093,5,N,5","+0000,5",5,0,"Sat",1
"342",2011-01-15 05:00:00,1,"120,5,N,0015,5","-0083,5","016093,5,N,5","-0011,5",1,0,"Sat",1
"343",2011-01-15 06:00:00,3,"130,5,N,0015,5","-0083,5","016093,5,N,5","-0011,5",2,0,"Sat",1
"344",2011-01-15 07:00:00,10,"999,9,C,0000,5","-0083,5","016093,5,N,5","-0011,5",9,0,"Sat",1
"345",2011-01-15 08:00:00,22,"999,9,C,0000,5","-0083,5","016093,5,N,5","-0011,5",21,0,"Sat",1
"346",2011-01-15 09:00:00,33,"999,9,C,0000,5","-0078,5","016093,5,N,5","-0011,5",31,0,"Sat",1
"347",2011-01-15 10:00:00,59,"200,5,N,0021,5","-0078,5","016093,5,N,5","-0017,5",57,0,"Sat",1
"348",2011-01-15 11:00:00,72,"999,9,C,0000,5","-0078,5","016093,5,N,5","-0017,5",54,0,"Sat",1
"349",2011-01-15 12:00:00,89,"160,5,N,0026,5","-0078,5","016093,5,N,5","-0022,5",74,0,"Sat",1
"350",2011-01-15 13:00:00,101,"180,5,N,0026,5","-0072,5","016093,5,N,5","-0011,5",80,0,"Sat",1
"351",2011-01-15 14:00:00,117,"160,5,N,0031,5","-0067,5","016093,5,N,5","+0000,5",91,0,"Sat",1
"352",2011-01-15 15:00:00,128,"170,5,N,0041,5","-0072,5","016093,5,N,5","+0011,5",107,0,"Sat",1
"353",2011-01-15 16:00:00,127,"160,5,N,0041,5","-0067,5","016093,5,N,5","+0033,5",94,0,"Sat",1
"354",2011-01-15 17:00:00,82,"190,5,N,0057,5","-0078,5","016093,5,N,5","+0050,5",53,0,"Sat",1
"355",2011-01-15 18:00:00,84,"190,5,N,0051,5","-0072,5","016093,5,N,5","+0056,5",69,0,"Sat",1
"356",2011-01-15 19:00:00,73,"190,5,N,0036,5","-0072,5","016093,5,N,5","+0072,5",59,0,"Sat",1
"357",2011-01-15 20:00:00,40,"190,5,N,0036,5","-0072,5","016093,5,N,5","+0078,5",34,0,"Sat",1
"358",2011-01-15 21:00:00,57,"200,5,N,0051,5","-0072,5","016093,5,N,5","+0072,5",51,0,"Sat",1
"359",2011-01-15 22:00:00,26,"190,5,N,0046,5","-0050,5","016093,5,N,5","+0061,5",26,0,"Sat",1
"360",2011-01-15 23:00:00,43,"200,5,N,0046,5","-0061,5","016093,5,N,5","+0072,5",38,0,"Sat",1
"361",2011-01-16 00:00:00,38,"210,5,N,0041,5","-0061,5","016093,5,N,5","+0061,5",32,0,"Sun",1
"362",2011-01-16 01:00:00,23,"210,5,N,0046,5","-0060,5","016093,5,N,5","+0070,5",19,0,"Sun",1
"363",2011-01-16 02:00:00,15,"290,5,N,0021,5","-0056,5","016093,5,N,5","+0061,5",12,0,"Sun",1
"364",2011-01-16 03:00:00,15,"320,5,N,0051,5","-0050,5","016093,5,N,5","+0061,5",6,0,"Sun",1
"365",2011-01-16 04:00:00,1,"999,9,C,0000,5","-0039,5","016093,5,N,5","+0044,5",1,0,"Sun",1
"366",2011-01-16 05:00:00,2,"340,5,N,0026,5","-0039,5","016093,5,N,5","+0039,5",1,0,"Sun",1
"367",2011-01-16 06:00:00,1,"300,5,N,0015,5","-0044,5","016093,5,N,5","+0044,5",1,0,"Sun",1
"368",2011-01-16 07:00:00,3,"999,9,C,0000,5","-0033,5","016093,5,N,5","+0022,5",3,0,"Sun",1
"369",2011-01-16 08:00:00,17,"320,5,N,0031,5","-0044,5","016093,5,N,5","+0044,5",17,0,"Sun",1
"370",2011-01-16 09:00:00,32,"320,5,N,0031,5","-0039,5","016093,5,N,5","+0044,5",29,0,"Sun",1
"371",2011-01-16 10:00:00,79,"340,5,N,0067,5","-0039,5","016093,5,N,5","+0039,5",71,0,"Sun",1
"372",2011-01-16 11:00:00,91,"340,5,N,0057,5","-0050,5","016093,5,N,5","+0028,5",68,0,"Sun",1
"373",2011-01-16 12:00:00,103,"350,5,N,0051,5","-0061,5","016093,5,N,5","+0022,5",74,0,"Sun",1
"374",2011-01-16 13:00:00,117,"350,5,N,0046,5","-0072,5","016093,5,N,5","+0022,5",94,0,"Sun",1
"375",2011-01-16 14:00:00,89,"350,5,N,0051,5","-0072,5","016093,5,N,5","+0022,5",67,0,"Sun",1
"376",2011-01-16 15:00:00,110,"330,5,N,0046,5","-0083,5","016093,5,N,5","+0028,5",75,0,"Sun",1
"377",2011-01-16 16:00:00,99,"320,5,N,0051,5","-0089,5","016093,5,N,5","+0028,5",77,0,"Sun",1
"378",2011-01-16 17:00:00,104,"340,5,N,0057,5","-0100,5","016093,5,N,5","+0044,5",81,0,"Sun",1
"379",2011-01-16 18:00:00,67,"310,5,N,0046,5","-0094,5","016093,5,N,5","+0050,5",56,0,"Sun",1
"380",2011-01-16 19:00:00,60,"360,5,N,0046,5","-0094,5","016093,5,N,5","+0039,5",46,0,"Sun",1
"381",2011-01-16 20:00:00,57,"350,5,N,0041,5","-0100,5","016093,5,N,5","+0033,5",50,0,"Sun",1
"382",2011-01-16 21:00:00,27,"330,5,N,0046,5","-0106,5","016093,5,N,5","+0022,5",21,0,"Sun",1
"383",2011-01-16 22:00:00,21,"340,5,N,0031,5","-0106,5","016093,5,N,5","+0011,5",19,0,"Sun",1
"384",2011-01-16 23:00:00,18,"010,5,N,0026,5","-0100,5","016093,5,N,5","+0000,5",18,0,"Sun",1
"385",2011-01-17 00:00:00,17,"340,5,N,0031,5","-0100,5","016093,5,N,5","+0000,5",16,0,"Mon",0
"386",2011-01-17 01:00:00,16,"340,5,N,0031,5","-0094,5","016093,5,N,5","+0000,5",15,0,"Mon",0
"387",2011-01-17 02:00:00,8,"070,5,N,0026,5","-0083,5","016093,5,N,5","+0011,5",8,0,"Mon",0
"388",2011-01-17 03:00:00,2,"350,5,N,0021,5","-0106,5","016093,5,N,5","+0006,5",2,0,"Mon",0
"389",2011-01-17 04:00:00,3,"060,5,N,0041,5","-0094,5","016093,5,N,5","+0006,5",2,0,"Mon",0
"390",2011-01-17 05:00:00,1,"070,5,N,0036,5","-0100,5","016093,5,N,5","+0006,5",1,0,"Mon",0
"391",2011-01-17 06:00:00,5,"040,5,N,0046,5","-0111,5","016093,5,N,5","+0000,5",5,0,"Mon",0
"392",2011-01-17 07:00:00,13,"060,5,N,0036,5","-0111,5","016093,5,N,5","+0000,5",9,0,"Mon",0
"393",2011-01-17 08:00:00,33,"050,5,N,0026,5","-0106,5","016093,5,N,5","+0000,5",30,0,"Mon",0
"394",2011-01-17 09:00:00,47,"060,5,N,0031,5","-0111,5","016093,5,N,5","+0000,5",39,0,"Mon",0
"395",2011-01-17 10:00:00,56,"060,5,N,0036,5","-0106,5","016093,5,N,5","+0000,5",49,0,"Mon",0
"396",2011-01-17 11:00:00,64,"070,5,N,0026,5","-0100,5","016093,5,N,5","-0006,5",55,0,"Mon",0
"397",2011-01-17 12:00:00,79,"070,5,N,0041,5","-0106,5","016093,5,N,5","-0006,5",69,0,"Mon",0
"398",2011-01-17 13:00:00,92,"060,5,N,0041,5","-0106,5","016093,5,N,5","-0006,5",79,0,"Mon",0
"399",2011-01-17 14:00:00,86,"050,5,N,0046,5","-0100,5","016093,5,N,5","-0006,5",74,0,"Mon",0
"400",2011-01-17 15:00:00,93,"060,5,N,0036,5","-0094,5","016093,5,N,5","-0006,5",72,0,"Mon",0
"401",2011-01-17 16:00:00,81,"070,5,N,0026,5","-0100,5","016093,5,N,5","+0000,5",75,0,"Mon",0
"402",2011-01-17 17:00:00,71,"050,5,N,0026,5","-0100,5","016093,5,N,5","+0000,5",67,0,"Mon",0
"403",2011-01-17 18:00:00,90,"100,5,N,0021,5","-0106,5","016093,5,N,5","+0000,5",83,0,"Mon",0
"404",2011-01-17 19:00:00,61,"080,5,N,0031,5","-0094,5","016093,5,N,5","+0006,5",59,0,"Mon",0
"405",2011-01-17 20:00:00,33,"090,5,N,0031,5","-0094,5","016093,5,N,5","+0006,5",29,0,"Mon",0
"406",2011-01-17 21:00:00,26,"080,5,N,0036,5","-0083,5","016093,5,N,5","+0006,5",23,0,"Mon",0
"407",2011-01-17 22:00:00,13,"070,5,N,0046,5","-0078,5","016093,5,N,5","+0000,5",13,0,"Mon",0
"408",2011-01-17 23:00:00,4,"050,5,N,0036,5","-0067,5","016093,5,N,5","+0000,5",3,0,"Mon",0
"409",2011-01-18 00:00:00,0,"040,5,N,0031,5","-0050,5","014484,5,N,5","-0006,5",0,0,"Tue",0
"410",2011-01-18 01:00:00,0,"030,5,N,0046,5","-0050,5","011265,5,N,5","-0010,5",0,0,"Tue",0
"411",2011-01-18 02:00:00,0,"030,5,N,0041,5","-0030,5","008047,5,N,5","-0010,5",0,0,"Tue",0
"412",2011-01-18 03:00:00,0,"030,5,N,0041,5","-0030,5","008047,5,N,5","-0010,5",0,0,"Tue",0
"413",2011-01-18 04:00:00,0,"020,5,N,0051,5","-0030,5","006437,5,N,5","-0010,5",0,0,"Tue",0
"414",2011-01-18 05:00:00,0,"020,5,N,0046,5","-0028,5","006437,5,N,5","-0011,5",0,0,"Tue",0
"415",2011-01-18 06:00:00,0,"010,5,N,0036,5","-0020,5","006437,5,N,5","-0010,5",0,0,"Tue",0
"416",2011-01-18 07:00:00,0,"350,5,N,0051,5","-0017,5","009656,5,N,5","+0000,5",0,0,"Tue",0
"417",2011-01-18 08:00:00,0,"010,5,N,0057,5","-0010,5","016093,5,N,5","+0000,5",0,0,"Tue",0
"418",2011-01-18 09:00:00,0,"010,5,N,0057,5","-0006,5","009656,5,N,5","+0006,5",0,0,"Tue",0
"419",2011-01-18 10:00:00,0,"350,5,N,0041,5","-0010,5","011265,5,N,5","+0010,5",0,0,"Tue",0
"420",2011-01-18 11:00:00,0,"330,5,N,0051,5","-0006,5","009656,5,N,5","+0006,5",0,0,"Tue",0
"421",2011-01-18 12:00:00,3,"330,5,N,0072,5","-0020,5","004828,5,N,5","+0000,5",3,0,"Tue",0
"422",2011-01-18 13:00:00,20,"330,5,N,0057,5","-0022,5","004828,5,N,5","-0006,5",20,0,"Tue",0
"423",2011-01-18 14:00:00,27,"330,5,N,0062,5","-0020,5","008047,5,N,5","-0010,5",25,0,"Tue",0
"424",2011-01-18 15:00:00,35,"330,5,N,0062,5","-0017,5","009656,5,N,5","+0006,5",32,0,"Tue",0
"425",2011-01-18 16:00:00,61,"320,5,N,0051,5","-0010,5","008047,5,N,5","+0010,5",61,0,"Tue",0
"426",2011-01-18 17:00:00,122,"310,5,N,0057,5","-0006,5","006437,5,N,5","+0011,5",121,0,"Tue",0
"427",2011-01-18 18:00:00,132,"340,5,N,0041,5","-0010,5","008047,5,N,5","+0010,5",131,0,"Tue",0
"428",2011-01-18 19:00:00,98,"320,5,N,0031,5","-0010,5","009656,5,N,5","+0020,5",97,0,"Tue",0
"429",2011-01-18 20:00:00,80,"320,5,N,0036,5","+0000,5","012875,5,N,5","+0022,5",80,0,"Tue",0
"430",2011-01-18 21:00:00,41,"270,5,N,0036,5","-0006,5","014484,5,N,5","+0022,5",41,0,"Tue",0
"431",2011-01-18 22:00:00,33,"280,5,N,0021,5","-0006,5","011265,5,N,5","+0017,5",33,0,"Tue",0
"432",2011-01-18 23:00:00,20,"260,5,N,0031,5","-0010,5","011265,5,N,5","+0020,5",19,0,"Tue",0
"433",2011-01-19 00:00:00,3,"290,5,N,0021,5","+0000,5","008047,5,N,5","+0020,5",3,0,"Wed",0
"434",2011-01-19 01:00:00,7,"250,5,N,0026,5","+0000,5","006437,5,N,5","+0017,5",6,0,"Wed",0
"435",2011-01-19 02:00:00,3,"230,5,N,0021,5","+0010,5","006437,5,N,5","+0020,5",3,0,"Wed",0
"436",2011-01-19 03:00:00,0,"999,9,C,0000,5","+0006,5","004023,5,N,5","+0017,5",0,0,"Wed",0
"437",2011-01-19 04:00:00,2,"999,9,C,0000,5","+0010,5","004828,5,N,5","+0020,5",1,0,"Wed",0
"438",2011-01-19 05:00:00,7,"999,9,C,0000,5","+0011,5","001609,5,N,5","+0017,5",7,0,"Wed",0
"439",2011-01-19 06:00:00,32,"180,5,N,0015,5","+0010,5","000201,1,N,A","+0020,5",32,0,"Wed",0
"440",2011-01-19 07:00:00,90,"170,5,N,0026,5","+0010,5","004828,5,N,5","+0020,5",89,0,"Wed",0
"441",2011-01-19 08:00:00,197,"999,9,C,0000,5","+0017,5","008047,5,N,5","+0022,5",196,0,"Wed",0
"442",2011-01-19 09:00:00,109,"250,5,N,0015,5","+0010,5","008047,5,N,5","+0020,5",107,0,"Wed",0
"443",2011-01-19 10:00:00,43,"200,5,N,0015,5","+0011,5","006437,5,N,5","+0022,5",42,0,"Wed",0
"444",2011-01-19 11:00:00,51,"220,5,N,0015,5","+0010,5","008047,5,N,5","+0020,5",46,0,"Wed",0
"445",2011-01-19 12:00:00,68,"190,5,N,0026,5","+0020,5","004828,5,N,5","+0030,5",63,0,"Wed",0
"446",2011-01-19 13:00:00,78,"180,5,N,0021,5","+0022,5","008047,5,N,5","+0033,5",67,0,"Wed",0
"447",2011-01-19 14:00:00,75,"180,5,N,0026,5","+0028,5","008047,5,N,5","+0039,5",68,0,"Wed",0
"448",2011-01-19 15:00:00,82,"140,5,N,0015,5","+0033,5","009656,5,N,5","+0050,5",78,0,"Wed",0
"449",2011-01-19 16:00:00,98,"100,5,N,0015,5","+0033,5","009656,5,N,5","+0061,5",88,0,"Wed",0
